datetime,waterlevel
12/23/2013 7:10,2.49
12/23/2013 7:20,2.5
12/23/2013 7:30,2.5
12/23/2013 7:40,2.49
12/23/2013 7:50,2.5
12/23/2013 8:00,2.48
12/23/2013 8:10,2.48
12/23/2013 8:20,2.49
12/23/2013 8:30,2.49
12/23/2013 8:40,2.5
12/23/2013 8:50,2.5
12/23/2013 9:00,2.5
12/23/2013 9:10,2.5
12/23/2013 9:20,2.5
12/23/2013 9:30,2.48
12/23/2013 9:40,2.47
12/23/2013 9:50,2.49
12/23/2013 10:00,2.49
12/23/2013 10:10,2.49
12/23/2013 10:20,2.5
12/23/2013 10:30,2.5
12/23/2013 10:40,2.51
12/23/2013 10:50,2.5
12/23/2013 11:00,2.5
12/23/2013 11:10,2.5
12/23/2013 11:20,2.5
12/23/2013 11:30,2.5
12/23/2013 11:40,2.5
12/23/2013 11:50,2.51
12/23/2013 12:00,2.51
12/23/2013 12:10,2.51
12/23/2013 12:20,2.51
12/23/2013 12:30,2.5
12/23/2013 12:40,2.51
12/23/2013 12:50,2.5
12/23/2013 13:00,2.51
12/23/2013 13:10,2.52
12/23/2013 13:20,2.51
12/23/2013 13:30,2.51
12/23/2013 13:40,2.52
12/23/2013 13:50,2.51
12/23/2013 14:00,2.53
12/23/2013 14:10,2.53
12/23/2013 14:20,2.52
12/23/2013 14:30,2.52
12/23/2013 14:40,2.53
12/23/2013 14:50,2.52
12/23/2013 15:00,2.52
12/23/2013 15:10,2.52
12/23/2013 15:20,2.53
12/23/2013 15:30,2.52
12/23/2013 15:40,2.53
12/23/2013 15:50,2.53
12/23/2013 16:00,2.53
12/23/2013 16:10,2.54
12/23/2013 16:20,2.55
12/23/2013 16:30,2.54
12/23/2013 16:40,2.55
12/23/2013 16:50,2.56
12/23/2013 17:00,2.55
12/23/2013 17:10,2.55
12/23/2013 17:20,2.55
12/23/2013 17:30,2.56
12/23/2013 17:40,2.55
12/23/2013 17:50,2.55
12/23/2013 18:00,2.55
12/23/2013 18:10,2.55
12/23/2013 18:20,2.55
12/23/2013 18:30,2.56
12/23/2013 18:40,2.55
12/23/2013 18:50,2.54
12/23/2013 19:00,2.54
12/23/2013 19:10,2.54
12/23/2013 19:20,2.55
12/23/2013 19:30,2.55
12/23/2013 19:40,2.55
12/23/2013 19:50,2.55
12/23/2013 20:00,2.54
12/23/2013 20:10,2.54
12/23/2013 20:20,2.54
12/23/2013 20:30,2.55
12/23/2013 20:40,2.54
12/23/2013 20:50,2.55
12/23/2013 21:00,2.54
12/23/2013 21:10,2.54
12/23/2013 21:20,2.55
12/23/2013 21:30,2.55
12/23/2013 21:40,2.55
12/23/2013 21:50,2.55
12/23/2013 22:00,2.55
12/23/2013 22:10,2.55
12/23/2013 22:20,2.55
12/23/2013 22:30,2.56
12/23/2013 22:40,2.56
12/23/2013 22:50,2.56
12/23/2013 23:00,2.56
12/23/2013 23:10,2.55
12/23/2013 23:20,2.54
12/23/2013 23:30,2.55
12/23/2013 23:40,2.56
12/23/2013 23:50,2.55
12/24/2013 0:00,2.55
12/24/2013 0:10,2.55
12/24/2013 0:20,2.56
12/24/2013 0:30,2.56
12/24/2013 0:40,2.56
12/24/2013 0:50,2.56
12/24/2013 1:00,2.57
12/24/2013 1:10,2.57
12/24/2013 1:20,2.58
12/24/2013 1:30,2.58
12/24/2013 1:40,2.58
12/24/2013 1:50,2.59
12/24/2013 2:00,2.59
12/24/2013 2:10,2.6
12/24/2013 2:20,2.6
12/24/2013 2:30,2.61
12/24/2013 2:40,2.61
12/24/2013 2:50,2.61
12/24/2013 3:00,2.62
12/24/2013 3:10,2.62
12/24/2013 3:20,2.62
12/24/2013 3:30,2.62
12/24/2013 3:40,2.63
12/24/2013 3:50,2.63
12/24/2013 4:00,2.63
12/24/2013 4:10,2.63
12/24/2013 4:20,2.63
12/24/2013 4:30,2.63
12/24/2013 4:40,2.64
12/24/2013 4:50,2.62
12/24/2013 5:00,2.64
12/24/2013 5:10,2.64
12/24/2013 5:20,2.63
12/24/2013 5:30,2.64
12/24/2013 5:40,2.63
12/24/2013 5:50,2.63
12/24/2013 6:00,2.63
12/24/2013 6:10,2.63
12/24/2013 6:20,2.62
12/24/2013 6:30,2.62
12/24/2013 6:40,2.62
12/24/2013 6:50,2.62
12/24/2013 7:00,2.62
12/24/2013 7:10,2.61
12/24/2013 7:20,2.61
12/24/2013 7:30,2.61
12/24/2013 7:40,2.6
12/24/2013 7:50,2.59
12/24/2013 8:00,2.59
12/24/2013 8:10,2.58
12/24/2013 8:20,2.56
12/24/2013 8:30,2.54
12/24/2013 8:40,2.53
12/24/2013 8:50,2.52
12/24/2013 9:00,2.51
12/24/2013 9:10,2.51
12/24/2013 9:20,2.5
12/24/2013 9:30,2.5
12/24/2013 9:40,2.49
12/24/2013 9:50,2.49
12/24/2013 10:00,2.48
12/24/2013 10:10,2.48
12/24/2013 10:20,2.47
12/24/2013 10:30,2.45
12/24/2013 10:40,2.44
12/24/2013 10:50,2.42
12/24/2013 11:00,2.41
12/24/2013 11:10,2.39
12/24/2013 11:20,2.38
12/24/2013 11:30,2.39
12/24/2013 11:40,2.37
12/24/2013 11:50,2.36
12/24/2013 12:00,2.37
12/24/2013 12:10,2.36
12/24/2013 12:20,2.36
12/24/2013 12:30,2.35
12/24/2013 12:40,2.34
12/24/2013 12:50,2.33
12/24/2013 13:00,2.33
12/24/2013 13:10,2.32
12/24/2013 13:20,2.31
12/24/2013 13:30,2.31
12/24/2013 13:40,2.3
12/24/2013 13:50,2.26
12/24/2013 14:00,2.26
12/24/2013 14:10,2.28
12/24/2013 14:20,2.29
12/24/2013 14:30,2.29
12/24/2013 14:40,2.3
12/24/2013 14:50,2.31
12/24/2013 15:00,2.26
12/24/2013 15:10,2.28
12/24/2013 15:20,2.27
12/24/2013 15:30,2.27
12/24/2013 15:40,2.28
12/24/2013 15:50,2.27
12/24/2013 16:00,2.27
12/24/2013 16:10,2.27
12/24/2013 16:20,2.27
12/24/2013 16:30,2.28
12/24/2013 16:40,2.27
12/24/2013 16:50,2.27
12/24/2013 17:00,2.27
12/24/2013 17:10,2.27
12/24/2013 17:20,2.26
12/24/2013 17:30,2.27
12/24/2013 17:40,2.25
12/24/2013 17:50,2.24
12/24/2013 18:00,2.24
12/24/2013 18:10,2.23
12/24/2013 18:20,2.25
12/24/2013 18:30,2.26
12/24/2013 18:40,2.27
12/24/2013 18:50,2.26
12/24/2013 19:00,2.24
12/24/2013 19:10,2.23
12/24/2013 19:20,2.21
12/24/2013 19:30,2.21
12/24/2013 19:40,2.21
12/24/2013 19:50,2.2
12/24/2013 20:00,2.21
12/24/2013 20:10,2.22
12/24/2013 20:20,2.2
12/24/2013 20:30,2.18
12/24/2013 20:40,2.19
12/24/2013 20:50,2.16
12/24/2013 21:00,2.2
12/24/2013 21:10,2.2
12/24/2013 21:20,2.2
12/24/2013 21:30,2.18
12/24/2013 21:40,2.18
12/24/2013 21:50,2.18
12/24/2013 22:00,2.2
12/24/2013 22:10,2.19
12/24/2013 22:20,2.19
12/24/2013 22:30,2.18
12/24/2013 22:40,2.19
12/24/2013 22:50,2.2
12/24/2013 23:00,2.19
12/24/2013 23:10,2.2
12/24/2013 23:20,2.21
12/24/2013 23:30,2.17
12/24/2013 23:40,2.19
12/24/2013 23:50,2.21
12/25/2013 0:00,2.2
12/25/2013 0:10,2.22
12/25/2013 0:20,2.21
12/25/2013 0:30,2.22
12/25/2013 0:40,2.24
12/25/2013 0:50,2.24
12/25/2013 1:00,2.25
12/25/2013 1:10,2.24
12/25/2013 1:20,2.26
12/25/2013 1:30,2.28
12/25/2013 1:40,2.29
12/25/2013 1:50,2.29
12/25/2013 2:00,2.27
12/25/2013 2:10,2.28
12/25/2013 2:20,2.29
12/25/2013 2:30,2.29
12/25/2013 2:40,2.31
12/25/2013 2:50,2.32
12/25/2013 3:00,2.34
12/25/2013 3:10,2.34
12/25/2013 3:20,2.35
12/25/2013 3:30,2.36
12/25/2013 3:40,2.34
12/25/2013 3:50,2.37
12/25/2013 4:00,2.38
12/25/2013 4:10,2.38
12/25/2013 4:20,2.39
12/25/2013 4:30,2.39
12/25/2013 4:40,2.41
12/25/2013 4:50,2.43
12/25/2013 5:00,2.42
12/25/2013 5:10,2.43
12/25/2013 5:20,2.44
12/25/2013 5:30,2.45
12/25/2013 5:40,2.46
12/25/2013 5:50,2.45
12/25/2013 6:00,2.46
12/25/2013 6:10,2.44
12/25/2013 6:20,2.48
12/25/2013 6:30,2.47
12/25/2013 6:40,2.47
12/25/2013 6:50,2.48
12/25/2013 7:00,2.48
12/25/2013 7:10,2.48
12/25/2013 7:20,2.48
12/25/2013 7:30,2.48
12/25/2013 7:40,2.49
12/25/2013 7:50,2.48
12/25/2013 8:00,2.48
12/25/2013 8:10,2.48
12/25/2013 8:20,2.5
12/25/2013 8:30,2.49
12/25/2013 8:40,2.48
12/25/2013 8:50,2.49
12/25/2013 9:00,2.49
12/25/2013 9:10,2.5
12/25/2013 9:20,2.49
12/25/2013 9:30,2.48
12/25/2013 9:40,2.48
12/25/2013 9:50,2.49
12/25/2013 10:00,2.48
12/25/2013 10:10,2.48
12/25/2013 10:20,2.49
12/25/2013 10:30,2.49
12/25/2013 10:40,2.48
12/25/2013 10:50,2.49
12/25/2013 11:00,2.49
12/25/2013 11:10,2.49
12/25/2013 11:20,2.5
12/25/2013 11:30,2.49
12/25/2013 11:40,2.48
12/25/2013 11:50,2.48
12/25/2013 12:00,2.47
12/25/2013 12:10,2.47
12/25/2013 12:20,2.46
12/25/2013 12:30,2.46
12/25/2013 12:40,2.46
12/25/2013 12:50,2.46
12/25/2013 13:00,2.45
12/25/2013 13:10,2.45
12/25/2013 13:20,2.41
12/25/2013 13:30,2.43
12/25/2013 13:40,2.44
12/25/2013 13:50,2.44
12/25/2013 14:00,2.44
12/25/2013 14:10,2.43
12/25/2013 14:20,2.42
12/25/2013 14:30,2.44
12/25/2013 14:40,2.44
12/25/2013 14:50,2.42
12/25/2013 15:00,2.43
12/25/2013 15:10,2.42
12/25/2013 15:20,2.44
12/25/2013 15:30,2.44
12/25/2013 15:40,2.43
12/25/2013 15:50,2.44
12/25/2013 16:00,2.42
12/25/2013 16:10,2.42
12/25/2013 16:20,2.42
12/25/2013 16:30,2.42
12/25/2013 16:40,2.41
12/25/2013 16:50,2.42
12/25/2013 17:00,2.42
12/25/2013 17:10,2.41
12/25/2013 17:20,2.41
12/25/2013 17:30,2.41
12/25/2013 17:40,2.42
12/25/2013 17:50,2.42
12/25/2013 18:00,2.41
12/25/2013 18:10,2.41
12/25/2013 18:20,2.41
12/25/2013 18:30,2.41
12/25/2013 18:40,2.41
12/25/2013 18:50,2.4
12/25/2013 19:00,2.4
12/25/2013 19:10,2.4
12/25/2013 19:20,2.41
12/25/2013 19:30,2.4
12/25/2013 19:40,2.38
12/25/2013 19:50,2.38
12/25/2013 20:00,2.38
12/25/2013 20:10,2.36
12/25/2013 20:20,2.36
12/25/2013 20:30,2.36
12/25/2013 20:40,2.36
12/25/2013 20:50,2.34
12/25/2013 21:00,2.34
12/25/2013 21:10,2.33
12/25/2013 21:20,2.33
12/25/2013 21:30,2.32
12/25/2013 21:40,2.33
12/25/2013 21:50,2.32
12/25/2013 22:00,2.3
12/25/2013 22:10,2.31
12/25/2013 22:20,2.31
12/25/2013 22:30,2.3
12/25/2013 22:40,2.29
12/25/2013 22:50,2.29
12/25/2013 23:00,2.29
12/25/2013 23:10,2.29
12/25/2013 23:20,2.28
12/25/2013 23:30,2.28
12/25/2013 23:40,2.27
12/25/2013 23:50,2.26
12/26/2013 0:00,2.25
12/26/2013 0:10,2.25
12/26/2013 0:20,2.25
12/26/2013 0:30,2.24
12/26/2013 0:40,2.22
12/26/2013 0:50,2.23
12/26/2013 1:00,2.22
12/26/2013 1:10,2.22
12/26/2013 1:20,2.21
12/26/2013 1:30,2.2
12/26/2013 1:40,2.19
12/26/2013 1:50,2.18
12/26/2013 2:00,2.19
12/26/2013 2:10,2.17
12/26/2013 2:20,2.17
12/26/2013 2:30,2.15
12/26/2013 2:40,2.14
12/26/2013 2:50,2.15
12/26/2013 3:00,2.14
12/26/2013 3:10,2.14
12/26/2013 3:20,2.12
12/26/2013 3:30,2.12
12/26/2013 3:40,2.12
12/26/2013 3:50,2.11
12/26/2013 4:00,2.11
12/26/2013 4:10,2.11
12/26/2013 4:20,2.11
12/26/2013 4:30,2.11
12/26/2013 4:40,2.1
12/26/2013 4:50,2.09
12/26/2013 5:00,2.09
12/26/2013 5:10,2.09
12/26/2013 5:20,2.09
12/26/2013 5:30,2.08
12/26/2013 5:40,2.07
12/26/2013 5:50,2.07
12/26/2013 6:00,2.07
12/26/2013 6:10,2.06
12/26/2013 6:20,2.05
12/26/2013 6:30,2.05
12/26/2013 6:40,2.04
12/26/2013 6:50,2.04
12/26/2013 7:00,2.03
12/26/2013 7:10,2.04
12/26/2013 7:20,2.04
12/26/2013 7:30,2.03
12/26/2013 7:40,2.01
12/26/2013 7:50,2.01
12/26/2013 8:00,2.02
12/26/2013 8:10,2
12/26/2013 8:20,1.98
12/26/2013 8:30,2
12/26/2013 8:40,1.98
12/26/2013 8:50,2
12/26/2013 9:00,1.97
12/26/2013 9:10,1.97
12/26/2013 9:20,1.97
12/26/2013 9:30,1.97
12/26/2013 9:40,1.95
12/26/2013 9:50,1.95
12/26/2013 10:00,1.92
12/26/2013 10:10,1.93
12/26/2013 10:20,1.94
12/26/2013 10:30,1.93
12/26/2013 10:40,1.89
12/26/2013 10:50,1.9
12/26/2013 11:00,1.92
12/26/2013 11:10,1.91
12/26/2013 11:20,1.91
12/26/2013 11:30,1.89
12/26/2013 11:40,1.9
12/26/2013 11:50,1.9
12/26/2013 12:00,1.9
12/26/2013 12:10,1.82
12/26/2013 12:20,1.87
12/26/2013 12:30,1.87
12/26/2013 12:40,1.85
12/26/2013 12:50,1.85
12/26/2013 13:00,1.87
12/26/2013 13:10,1.86
12/26/2013 13:20,1.87
12/26/2013 13:30,1.84
12/26/2013 13:40,1.84
12/26/2013 13:50,1.83
12/26/2013 14:00,1.83
12/26/2013 14:10,1.84
12/26/2013 14:20,1.85
12/26/2013 14:30,1.84
12/26/2013 14:40,1.82
12/26/2013 14:50,1.84
12/26/2013 15:00,1.84
12/26/2013 15:10,1.84
12/26/2013 15:20,1.83
12/26/2013 15:30,1.82
12/26/2013 15:40,1.82
12/26/2013 15:50,1.83
12/26/2013 16:00,1.83
12/26/2013 16:10,1.81
12/26/2013 16:20,1.8
12/26/2013 16:30,1.82
12/26/2013 16:40,1.82
12/26/2013 16:50,1.83
12/26/2013 17:00,1.82
12/26/2013 17:10,1.81
12/26/2013 17:20,1.81
12/26/2013 17:30,1.79
12/26/2013 17:40,1.8
12/26/2013 17:50,1.78
12/26/2013 18:00,1.79
12/26/2013 18:10,1.8
12/26/2013 18:20,1.79
12/26/2013 18:30,1.79
12/26/2013 18:40,1.76
12/26/2013 18:50,1.79
12/26/2013 19:00,1.78
12/26/2013 19:10,1.78
12/26/2013 19:20,1.78
12/26/2013 19:30,1.78
12/26/2013 19:40,1.78
12/26/2013 19:50,1.77
12/26/2013 20:00,1.77
12/26/2013 20:10,1.77
12/26/2013 20:20,1.77
12/26/2013 20:30,1.75
12/26/2013 20:40,1.74
12/26/2013 20:50,1.75
12/26/2013 21:00,1.75
12/26/2013 21:10,1.73
12/26/2013 21:20,1.74
12/26/2013 21:30,1.73
12/26/2013 21:40,1.73
12/26/2013 21:50,1.72
12/26/2013 22:00,1.73
12/26/2013 22:10,1.72
12/26/2013 22:20,1.72
12/26/2013 22:30,1.7
12/26/2013 22:40,1.7
12/26/2013 22:50,1.7
12/26/2013 23:00,1.71
12/26/2013 23:10,1.71
12/26/2013 23:20,1.69
12/26/2013 23:30,1.68
12/26/2013 23:40,1.7
12/26/2013 23:50,1.7
12/27/2013 0:00,1.69
12/27/2013 0:10,1.7
12/27/2013 0:20,1.68
12/27/2013 0:30,1.7
12/27/2013 0:40,1.7
12/27/2013 0:50,1.7
12/27/2013 1:00,1.69
12/27/2013 1:10,1.68
12/27/2013 1:20,1.67
12/27/2013 1:30,1.69
12/27/2013 1:40,1.68
12/27/2013 1:50,1.69
12/27/2013 2:00,1.67
12/27/2013 2:10,1.68
12/27/2013 2:20,1.68
12/27/2013 2:30,1.67
12/27/2013 2:40,1.67
12/27/2013 2:50,1.67
12/27/2013 3:00,1.66
12/27/2013 3:10,1.67
12/27/2013 3:20,1.65
12/27/2013 3:30,1.66
12/27/2013 3:40,1.66
12/27/2013 3:50,1.66
12/27/2013 4:00,1.64
12/27/2013 4:10,1.66
12/27/2013 4:20,1.66
12/27/2013 4:30,1.66
12/27/2013 4:40,1.65
12/27/2013 4:50,1.65
12/27/2013 5:00,1.64
12/27/2013 5:10,1.65
12/27/2013 5:20,1.65
12/27/2013 5:30,1.64
12/27/2013 5:40,1.64
12/27/2013 5:50,1.63
12/27/2013 6:00,1.62
12/27/2013 6:10,1.63
12/27/2013 6:20,1.62
12/27/2013 6:30,1.62
12/27/2013 6:40,1.64
12/27/2013 6:50,1.63
12/27/2013 7:00,1.63
12/27/2013 7:10,1.61
12/27/2013 7:20,1.6
12/27/2013 7:30,1.62
12/27/2013 7:40,1.61
12/27/2013 7:50,1.58
12/27/2013 8:00,1.59
12/27/2013 8:10,1.61
12/27/2013 8:20,1.59
12/27/2013 8:30,1.61
12/27/2013 8:40,1.59
12/27/2013 8:50,1.59
12/27/2013 9:00,1.6
12/27/2013 9:10,1.59
12/27/2013 9:20,1.59
12/27/2013 9:30,1.58
12/27/2013 9:40,1.58
12/27/2013 9:50,1.58
12/27/2013 10:00,1.57
12/27/2013 10:10,1.58
12/27/2013 10:20,1.57
12/27/2013 10:30,1.57
12/27/2013 10:40,1.57
12/27/2013 10:50,1.56
12/27/2013 11:00,1.58
12/27/2013 11:10,1.57
12/27/2013 11:20,1.58
12/27/2013 11:30,1.57
12/27/2013 11:40,1.56
12/27/2013 11:50,1.53
12/27/2013 12:00,1.54
12/27/2013 12:10,1.56
12/27/2013 12:20,1.55
12/27/2013 12:30,1.54
12/27/2013 12:40,1.56
12/27/2013 12:50,1.53
12/27/2013 13:00,1.51
12/27/2013 13:10,1.54
12/27/2013 13:20,1.56
12/27/2013 13:30,1.54
12/27/2013 13:40,1.56
12/27/2013 13:50,1.55
12/27/2013 14:00,1.56
12/27/2013 14:10,1.58
12/27/2013 14:20,1.59
12/27/2013 14:30,1.57
12/27/2013 14:40,1.56
12/27/2013 14:50,1.55
12/27/2013 15:00,1.57
12/27/2013 15:10,1.55
12/27/2013 15:20,1.54
12/27/2013 15:30,1.57
12/27/2013 15:40,1.55
12/27/2013 15:50,1.56
12/27/2013 16:00,1.56
12/27/2013 16:10,1.55
12/27/2013 16:20,1.57
12/27/2013 16:30,1.56
12/27/2013 16:40,1.57
12/27/2013 16:50,1.57
12/27/2013 17:00,1.58
12/27/2013 17:10,1.59
12/27/2013 17:20,1.59
12/27/2013 17:30,1.56
12/27/2013 17:40,1.55
12/27/2013 17:50,1.57
12/27/2013 18:00,1.58
12/27/2013 18:10,1.57
12/27/2013 18:20,1.55
12/27/2013 18:30,1.54
12/27/2013 18:40,1.53
12/27/2013 18:50,1.54
12/27/2013 19:00,1.51
12/27/2013 19:10,1.51
12/27/2013 19:20,1.52
12/27/2013 19:30,1.52
12/27/2013 19:40,1.53
12/27/2013 19:50,1.52
12/27/2013 20:00,1.49
12/27/2013 20:10,1.53
12/27/2013 20:20,1.51
12/27/2013 20:30,1.53
12/27/2013 20:40,1.52
12/27/2013 20:50,1.54
12/27/2013 21:00,1.53
12/27/2013 21:10,1.5
12/27/2013 21:20,1.52
12/27/2013 21:30,1.55
12/27/2013 21:40,1.53
12/27/2013 21:50,1.49
12/27/2013 22:00,1.53
12/27/2013 22:10,1.52
12/27/2013 22:20,1.52
12/27/2013 22:30,1.5
12/27/2013 22:40,1.48
12/27/2013 22:50,1.5
12/27/2013 23:00,1.53
12/27/2013 23:10,1.49
12/27/2013 23:20,1.51
12/27/2013 23:30,1.5
12/27/2013 23:40,1.49
12/27/2013 23:50,1.5
12/28/2013 0:00,1.47
12/28/2013 0:10,1.51
12/28/2013 0:20,1.46
12/28/2013 0:30,1.5
12/28/2013 0:40,1.52
12/28/2013 0:50,1.52
12/28/2013 1:00,1.52
12/28/2013 1:10,1.48
12/28/2013 1:20,1.54
12/28/2013 1:30,1.54
12/28/2013 1:40,1.52
12/28/2013 1:50,1.52
12/28/2013 2:00,1.54
12/28/2013 2:10,1.56
12/28/2013 2:20,1.51
12/28/2013 2:30,1.57
12/28/2013 2:40,1.55
12/28/2013 2:50,1.57
12/28/2013 3:00,1.56
12/28/2013 3:10,1.56
12/28/2013 3:20,1.55
12/28/2013 3:30,1.56
12/28/2013 3:40,1.54
12/28/2013 3:50,1.58
12/28/2013 4:00,1.59
12/28/2013 4:10,1.59
12/28/2013 4:20,1.58
12/28/2013 4:30,1.59
12/28/2013 4:40,1.58
12/28/2013 4:50,1.6
12/28/2013 5:00,1.6
12/28/2013 5:10,1.61
12/28/2013 5:20,1.6
12/28/2013 5:30,1.59
12/28/2013 5:40,1.6
12/28/2013 5:50,1.59
12/28/2013 6:00,1.58
12/28/2013 6:10,1.56
12/28/2013 6:20,1.6
12/28/2013 6:30,1.57
12/28/2013 6:40,1.59
12/28/2013 6:50,1.6
12/28/2013 7:00,1.62
12/28/2013 7:10,1.62
12/28/2013 7:20,1.6
12/28/2013 7:30,1.59
12/28/2013 7:40,1.61
12/28/2013 7:50,1.59
12/28/2013 8:00,1.58
12/28/2013 8:10,1.58
12/28/2013 8:20,1.58
12/28/2013 8:30,1.58
12/28/2013 8:40,1.58
12/28/2013 8:50,1.58
12/28/2013 9:00,1.58
12/28/2013 9:10,1.58
12/28/2013 9:20,1.59
12/28/2013 9:30,1.6
12/28/2013 9:40,1.57
12/28/2013 9:50,1.57
12/28/2013 10:00,1.57
12/28/2013 10:10,1.58
12/28/2013 10:20,1.59
12/28/2013 10:30,1.55
12/28/2013 10:40,1.6
12/28/2013 10:50,1.61
12/28/2013 11:00,1.58
12/28/2013 11:10,1.58
12/28/2013 11:20,1.58
12/28/2013 11:30,1.6
12/28/2013 11:40,1.6
12/28/2013 11:50,1.6
12/28/2013 12:00,1.59
12/28/2013 12:10,1.6
12/28/2013 12:20,1.6
12/28/2013 12:30,1.6
12/28/2013 12:40,1.59
12/28/2013 12:50,1.59
12/28/2013 13:00,1.6
12/28/2013 13:10,1.59
12/28/2013 13:20,1.6
12/28/2013 13:30,1.59
12/28/2013 13:40,1.57
12/28/2013 13:50,1.6
12/28/2013 14:00,1.58
12/28/2013 14:10,1.58
12/28/2013 14:20,1.61
12/28/2013 14:30,1.6
12/28/2013 14:40,1.62
12/28/2013 14:50,1.62
12/28/2013 15:00,1.63
12/28/2013 15:10,1.61
12/28/2013 15:20,1.61
12/28/2013 15:30,1.62
12/28/2013 15:40,1.61
12/28/2013 15:50,1.56
12/28/2013 16:00,1.61
12/28/2013 16:10,1.62
12/28/2013 16:20,1.63
12/28/2013 16:30,1.64
12/28/2013 16:40,1.65
12/28/2013 16:50,1.65
12/28/2013 17:00,1.64
12/28/2013 17:10,1.61
12/28/2013 17:20,1.61
12/28/2013 17:30,1.64
12/28/2013 17:40,1.65
12/28/2013 17:50,1.65
12/28/2013 18:00,1.66
12/28/2013 18:10,1.66
12/28/2013 18:20,1.66
12/28/2013 18:30,1.66
12/28/2013 18:40,1.66
12/28/2013 18:50,1.66
12/28/2013 19:00,1.66
12/28/2013 19:10,1.67
12/28/2013 19:20,1.68
12/28/2013 19:30,1.67
12/28/2013 19:40,1.68
12/28/2013 19:50,1.68
12/28/2013 20:00,1.68
12/28/2013 20:10,1.68
12/28/2013 20:20,1.66
12/28/2013 20:30,1.65
12/28/2013 20:40,1.65
12/28/2013 20:50,1.67
12/28/2013 21:00,1.68
12/28/2013 21:10,1.68
12/28/2013 21:20,1.67
12/28/2013 21:30,1.64
12/28/2013 21:40,1.69
12/28/2013 21:50,1.69
12/28/2013 22:00,1.68
12/28/2013 22:10,1.69
12/28/2013 22:20,1.69
12/28/2013 22:30,1.68
12/28/2013 22:40,1.68
12/28/2013 22:50,1.68
12/28/2013 23:00,1.68
12/28/2013 23:10,1.66
12/28/2013 23:20,1.67
12/28/2013 23:30,1.67
12/28/2013 23:40,1.66
12/28/2013 23:50,1.68
12/29/2013 0:00,1.68
12/29/2013 0:10,1.69
12/29/2013 0:20,1.7
12/29/2013 0:30,1.7
12/29/2013 0:40,1.69
12/29/2013 0:50,1.69
12/29/2013 1:00,1.69
12/29/2013 1:10,1.68
12/29/2013 1:20,1.69
12/29/2013 1:30,1.69
12/29/2013 1:40,1.7
12/29/2013 1:50,1.7
12/29/2013 2:00,1.69
12/29/2013 2:10,1.66
12/29/2013 2:20,1.67
12/29/2013 2:30,1.68
12/29/2013 2:40,1.67
12/29/2013 2:50,1.67
12/29/2013 3:00,1.69
12/29/2013 3:10,1.68
12/29/2013 3:20,1.68
12/29/2013 3:30,1.67
12/29/2013 3:40,1.68
12/29/2013 3:50,1.66
12/29/2013 4:00,1.66
12/29/2013 4:10,1.66
12/29/2013 4:20,1.66
12/29/2013 4:30,1.66
12/29/2013 4:40,1.66
12/29/2013 4:50,1.67
12/29/2013 5:00,1.65
12/29/2013 5:10,1.66
12/29/2013 5:20,1.66
12/29/2013 5:30,1.66
12/29/2013 5:40,1.67
12/29/2013 5:50,1.66
12/29/2013 6:00,1.65
12/29/2013 6:10,1.65
12/29/2013 6:20,1.63
12/29/2013 6:30,1.64
12/29/2013 6:40,1.67
12/29/2013 6:50,1.66
12/29/2013 7:00,1.66
12/29/2013 7:10,1.66
12/29/2013 7:20,1.64
12/29/2013 7:30,1.67
12/29/2013 7:40,1.67
12/29/2013 7:50,1.66
12/29/2013 8:00,1.66
12/29/2013 8:10,1.67
12/29/2013 8:20,1.66
12/29/2013 8:30,1.65
12/29/2013 8:40,1.64
12/29/2013 8:50,1.62
12/29/2013 9:00,1.62
12/29/2013 9:10,1.62
12/29/2013 9:20,1.62
12/29/2013 9:30,1.62
12/29/2013 9:40,1.63
12/29/2013 9:50,1.6
12/29/2013 10:00,1.62
12/29/2013 10:10,1.64
12/29/2013 10:20,1.63
12/29/2013 10:30,1.63
12/29/2013 10:40,1.62
12/29/2013 10:50,1.62
12/29/2013 11:00,1.62
12/29/2013 11:10,1.61
12/29/2013 11:20,1.6
12/29/2013 11:30,1.58
12/29/2013 11:40,1.58
12/29/2013 11:50,1.57
12/29/2013 12:00,1.56
12/29/2013 12:10,1.54
12/29/2013 12:20,1.57
12/29/2013 12:30,1.55
12/29/2013 12:40,1.55
12/29/2013 12:50,1.55
12/29/2013 13:00,1.56
12/29/2013 13:10,1.56
12/29/2013 13:20,1.56
12/29/2013 13:30,1.56
12/29/2013 13:40,1.55
12/29/2013 13:50,1.56
12/29/2013 14:00,1.56
12/29/2013 14:10,1.56
12/29/2013 14:20,1.55
12/29/2013 14:30,1.55
12/29/2013 14:40,1.57
12/29/2013 14:50,1.57
12/29/2013 15:00,1.58
12/29/2013 15:10,1.58
12/29/2013 15:20,1.55
12/29/2013 15:30,1.6
12/29/2013 15:40,1.61
12/29/2013 15:50,1.62
12/29/2013 16:00,1.61
12/29/2013 16:10,1.61
12/29/2013 16:20,1.62
12/29/2013 16:30,1.61
12/29/2013 16:40,1.61
12/29/2013 16:50,1.62
12/29/2013 17:00,1.61
12/29/2013 17:10,1.61
12/29/2013 17:20,1.59
12/29/2013 17:30,1.6
12/29/2013 17:40,1.61
12/29/2013 17:50,1.61
12/29/2013 18:00,1.61
12/29/2013 18:10,1.61
12/29/2013 18:20,1.61
12/29/2013 18:30,1.61
